id,schedule_id,display_name,munic_id,name_aliases_id
sndkrl,eskm4e,sandkraal,hssq,
eea-qzp,eskm4e,springfontein,hssq,
tjb-i1u,eskm4e,toekoms,hssq,
wbmsrvr,eskm4e,waboomsrivier,hssq,
v5q-jgu,eskm4e,waterval,hssq,
tcc-915,eskm4e,welgevonden-buffelspoort,hssq,
dmskrl,eskm4e,adamskraal,knnlnd,
lgrynsk,eskm4e,algerynskraal,knnlnd,
ssgbsch,eskm4e,assegaaibosch,knnlnd,
bvnkrns,eskm4e,baviaankrans,knnlnd,
3rh-s0a,eskm4e,baviaanskrans,knnlnd,
2k8-bt9,eskm4e,bergplaas,knnlnd,
7ps-f5m,eskm4e,bethville,knnlnd,
bljtsfn,eskm4e,biljetsfontein,knnlnd,
brbnfnt,eskm4e,boerbonefontein,knnlnd,
bsrvr,eskm4e,bosrivier,knnlnd,
kjt-3j1,eskm4e,buffelsdrif,knnlnd,
dmm-kz2,eskm4e,buffelsdrift,knnlnd,
bfflsfn,eskm4e,buffelsfontein,knnlnd,
bok-9mj,eskm4e,buffelskloof,knnlnd,
bwp-ud2,eskm4e,buffelsvlei,knnlnd,
w6q-y7c,eskm4e,die-bron,knnlnd,
w6o-6lc,eskm4e,die-poort,knnlnd,
drnbm,eskm4e,doornboom,knnlnd,
l6g-p6b,eskm4e,doringkloof,knnlnd,
drngkrl,eskm4e,doringkraal,knnlnd,
draaiom,eskm4e,draai-om,knnlnd,
drdvl,eskm4e,drodvlei,knnlnd,
zpw-hhh,eskm4e,dwarsrivier,knnlnd,
ue8-zy6,eskm4e,ebeneser,knnlnd,
pq6-byv,eskm4e,elandsvlei,knnlnd,
lndvl,eskm4e,elandvlei,knnlnd,
fntnskl,eskm4e,fonteinskloof,knnlnd,
ganskop,eskm4e,ganskop,knnlnd,
grtvsgt,eskm4e,groot-visgat,knnlnd,
grtrvr,eskm4e,grootrivier,knnlnd,
k4f-uam,eskm4e,hodveld,knnlnd,
hoeko,eskm4e,hoeko,knnlnd,
jrslm,eskm4e,jerusalem,knnlnd,
krkmm,eskm4e,kareekamma,knnlnd,
krkpls,eskm4e,kerkplaas,knnlnd,
knyswgn,eskm4e,knuyswagendrift,knnlnd,
kdsklf,eskm4e,koedoeskloof,knnlnd,
krmmklf,eskm4e,krommekloof,knnlnd,
nj2-udc,eskm4e,kruitfontein,knnlnd,
ldsmth,eskm4e,ladismith,knnlnd,
jks-rhi,eskm4e,mierefontein,knnlnd,
mrnfntn,eskm4e,mierenfontein,knnlnd,
mrtjskr,eskm4e,miertjieskraal,knnlnd,
mndvnpt,eskm4e,mond-van-pietsrivier,knnlnd,
ckrtskr,eskm4e,ockertskraal,knnlnd,
lyvnrvr,eskm4e,olyvenrivier,knnlnd,
opsoek,eskm4e,opsoek,knnlnd,
pltdrft,eskm4e,platdrift,knnlnd,
plths,eskm4e,plathuis,knnlnd,
fn9-c8f,eskm4e,redlands,knnlnd,
ums-dye,eskm4e,rietfontein,knnlnd,
rtklf,eskm4e,rietkloof,knnlnd,
t57-c23,eskm4e,rooikrans,knnlnd,
z66-ach,eskm4e,sandfontein,knnlnd,
skgtdrf,eskm4e,seekoeigatdrif,knnlnd,
swfntn,eskm4e,sewefontein,knnlnd,
skpdr,eskm4e,skaapdraai,knnlnd,
thfntn,eskm4e,the-fountain,knnlnd,
tierbos,eskm4e,tierbos,knnlnd,
tgrkp,eskm4e,tigerkop,knnlnd,
efr-a0k,eskm4e,toitsdam,knnlnd,
trnsvl,eskm4e,transvalia,knnlnd,
lkrl,eskm4e,uilkraal,knnlnd,
69r-y7f,eskm4e,vaalbank,knnlnd,
vrtwl,eskm4e,vaartwel,knnlnd,
vnrhyns,eskm4e,van-rhyns-plaas,knnlnd,
vnwyksd,eskm4e,van-wyksdorp,knnlnd,
vnzylsd,eskm4e,van-zylsdamme,knnlnd,
vnstrkr,eskm4e,vensterkrans,knnlnd,
lkx-tmo,eskm4e,venturia,knnlnd,
vrbt,eskm4e,voorbaat,knnlnd,
lm7-mel,eskm4e,waaisand,knnlnd,
f2q-34t,eskm4e,welgevonden,knnlnd,
2vc-6zx,eskm4e,weltevrede,knnlnd,
wlgbs,eskm4e,wilgebos,knnlnd,
710-l74,eskm4e,wilgerivier,knnlnd,
oq3-i0v,eskm4e,wolwefontein,knnlnd,
zoar,eskm4e,zoar,knnlnd,
fc5-nh8,eskm4e,zorgvliet,knnlnd,
mndlbm,eskm4e,amandelboom,lngsbrg,
araura,eskm4e,araura,lngsbrg,
bantams,eskm4e,bantams,lngsbrg,
bcksvlk,eskm4e,becksvlakte,lngsbrg,
bsmfntn,eskm4e,besemfontein,lngsbrg,
sle-335,eskm4e,boesmansfontein,lngsbrg,
bnsprnc,eskm4e,bon-espirance,lngsbrg,
bnstvl,eskm4e,boonstevlei,lngsbrg,
bfflsrv,eskm4e,buffelsrivier,lngsbrg,
chrswll,eskm4e,chreswell,lngsbrg,
z40-wtc,eskm4e,de-hoop,lngsbrg,
diemeul,eskm4e,die-meul,lngsbrg,
dml,eskm4e,die-meule,lngsbrg,
dikbome,eskm4e,dikbome,lngsbrg,
g9l-llu,eskm4e,doornkloof,lngsbrg,
drnrvr,eskm4e,doornrivier,lngsbrg,
go6-qs3,eskm4e,driefontein,lngsbrg,
c81-76z,eskm4e,eikenhof,lngsbrg,
vkw-gze,eskm4e,elim,lngsbrg,
5g1-r0a,eskm4e,excelsior,lngsbrg,
flrskrl,eskm4e,floriskraal,lngsbrg,
fortuin,eskm4e,fortuin,lngsbrg,
geelbek,eskm4e,geelbek,lngsbrg,
glbksbr,eskm4e,geelbeksbrug,lngsbrg,
hmlkrl,eskm4e,hamelkraal,lngsbrg,
hrtlnd,eskm4e,hartland,lngsbrg,
jkrvr,eskm4e,jukrivier,lngsbrg,
krkrl,eskm4e,kareekraal,lngsbrg,
krntswl,eskm4e,karnetswal,lngsbrg,
jgn-waq,eskm4e,klipfontein,lngsbrg,
knstbl,eskm4e,konstabel,lngsbrg,
krgrskp,eskm4e,krugerskop,lngsbrg,
fc0-c7a,eskm4e,laingsburg,lngsbrg,
matjies,eskm4e,matjies,lngsbrg,
8yd-p2e,eskm4e,matjiesfontein,lngsbrg,
207-te2,eskm4e,middelplaas,lngsbrg,
un6-033,eskm4e,moddergat,lngsbrg,
q8g-6r1,eskm4e,modderrivier,lngsbrg,
ntvrby,eskm4e,nietvoorby,lngsbrg,
5fm-3my,eskm4e,nooitgedacht,lngsbrg,
wvf-pr0,eskm4e,nuwerus,lngsbrg,
skpvlkt,eskm4e,oskopvlakte,lngsbrg,
oumure,eskm4e,ou-mure,lngsbrg,
w86-36m,eskm4e,rietfontein,lngsbrg,
rtfntns,eskm4e,rietfonteinspoort,lngsbrg,
jyj-aw3,eskm4e,rondefontein,lngsbrg,
mbm-2qq,eskm4e,rondekop,lngsbrg,
rouxpos,eskm4e,rouxpos,lngsbrg,
smbkkrl,eskm4e,sambokkraal,lngsbrg,
hm8-5xs,eskm4e,sandkraal,lngsbrg,
sndrvr,eskm4e,sandrivier,lngsbrg,
swwkspr,eskm4e,seweweekspoort,lngsbrg,
ufv-k3d,eskm4e,spitskop,lngsbrg,
sptskpv,eskm4e,spitskopvlakte,lngsbrg,
5u7-x5k,eskm4e,springboklaagte,lngsbrg,
9qi-gvd,eskm4e,stofkraal,lngsbrg,
orh-nx8,eskm4e,suikerbosfontein,lngsbrg,
swrskrl,eskm4e,swaerskraal,lngsbrg,
k9h-jod,eskm4e,swartland,lngsbrg,
wvd-tx5,eskm4e,tierkloof,lngsbrg,
twsd,eskm4e,tweeside,lngsbrg,
vnstdns,eskm4e,van-stadenskraal,lngsbrg,
du1-m0w,eskm4e,viskuil,lngsbrg,
ivr-ta5,eskm4e,vleiland,lngsbrg,
up5-ckp,eskm4e,waterval,lngsbrg,
13g-71w,eskm4e,wilgebos,lngsbrg,
2ii-sze,eskm4e,wilgerfontein,lngsbrg,
wllmsrv,eskm4e,willemsrivier,lngsbrg,
withoek,eskm4e,withoek,lngsbrg,
ztklf,eskm4e,zoutkloof,lngsbrg,
dvh-ogl,eskm4e,kruisrivier,lngbrg,
gqj-zoe,eskm4e,toontjiesrivier,lngbrg,
h5w-rdd,eskm4e,vinkrivier,lngbrg,
brhmskr,eskm4e,abrahamskraal,prnclbr,
nglrbcs,eskm4e,angelierbocsh,prnclbr,
atlast,eskm4e,at-last,prnclbr,
bdsfntn,eskm4e,badsfontein,prnclbr,
bvnsklf,eskm4e,baviaanskloof,prnclbr,
bthsb,eskm4e,bethseba,prnclbr,
jrk-521,eskm4e,bitterwater,prnclbr,
blwkrnz,eskm4e,blaauwkranz,prnclbr,
yzq-68h,eskm4e,bloukrans,prnclbr,
cmbrnck,eskm4e,combrinckskraal,prnclbr,
dmscs,eskm4e,damascus,prnclbr,
dekruis,eskm4e,de-kruis,prnclbr,
d56-049,eskm4e,die-vlei,prnclbr,
81x-2q7,eskm4e,elandskop,prnclbr,
88j-e8d,eskm4e,goedemoed,prnclbr,
or3-9ri,eskm4e,good-hope,prnclbr,
grtkrdf,eskm4e,grootkruidfontein,prnclbr,
grtmd,eskm4e,grootmoed,prnclbr,
73c-kfx,eskm4e,jakkalsfontein,prnclbr,
gm4-p4i,eskm4e,kafferskraal,prnclbr,
lch-5lu,eskm4e,klipfontein,prnclbr,
kdsfntn,eskm4e,koedoesfontein,prnclbr,
krdrrvr,eskm4e,kordierrivier,prnclbr,
bu7-3cr,eskm4e,krisville,prnclbr,
6dr-jle,eskm4e,kruidfontein,prnclbr,
kwkkrl,eskm4e,kweekkraal,prnclbr,
lgrngsr,eskm4e,le-granges-rus,prnclbr,
lgmk,eskm4e,leeu-gamka,prnclbr,
lsdgn,eskm4e,lusdogen,prnclbr,
los-r8e,eskm4e,mimosa,prnclbr,
nlsdrft,eskm4e,nelsdrift,prnclbr,
ebm-dgl,eskm4e,nooitgedacht,prnclbr,
vy2-6lf,eskm4e,noordhoek,prnclbr,
f3a-2dd,eskm4e,nuwekraal,prnclbr,
nwpls,eskm4e,nuweplaas,prnclbr,
slgt,eskm4e,oslaagte,prnclbr,
oukloof,eskm4e,oukloof,prnclbr,
vgd-0ju,eskm4e,paradys,prnclbr,
75b-oqh,eskm4e,prince-albert,prnclbr,
4p1-qt1,eskm4e,prince-albert-road,prnclbr,
fj2-nvi,eskm4e,rietfontein,prnclbr,
v5d-4bo,eskm4e,sandrivier,prnclbr,
schltzk,eskm4e,scholtzkloof,prnclbr,
fc1-5bu,eskm4e,sewefontein,prnclbr,
swrtblt,eskm4e,swartebult,prnclbr,
swrtrvr,eskm4e,swartrivier,prnclbr,
syfrfnt,eskm4e,syferfontein,prnclbr,
trntjsr,eskm4e,treintjiesrivier,prnclbr,
zhb-hbl,eskm4e,uitkyk,prnclbr,
j82-zjt,eskm4e,vaalleegte,prnclbr,
vrgn,eskm4e,virginia,prnclbr,
vlkkrl,eskm4e,vlakkraal,prnclbr,
8fl-5ww,eskm4e,vodlfontein,prnclbr,
vrschgw,eskm4e,vrischgewaagd,prnclbr,
vyevlei,eskm4e,vyevlei,prnclbr,
mzf-c1z,eskm4e,weltevrede,prnclbr,
wlgrdl,eskm4e,wilgerdal,prnclbr,
b8n-cpj,eskm4e,willow-glen,prnclbr,
s8j-gjv,eskm4e,wolwefontein,prnclbr,
wlwkr,eskm4e,wolwekraai,prnclbr,
mrl-g7x,eskm4e,stellenbosch-nu,stllnbs,
ddrsfnt,eskm4e,addersfontein,swllndm,
bakoven,eskm4e,bakoven,swllndm,
u22-97g,eskm4e,boerboonfontein,swllndm,
dwlgrs,eskm4e,die-wilgers,swllndm,
drnrvrb,eskm4e,doornrivier-buffelspoort,swllndm,
rst-bp3,eskm4e,jakkalsfontein,swllndm,
kskrl,eskm4e,keeskraal,swllndm,
lbrvywr,eskm4e,liebervywer,swllndm,
h4m-7k4,eskm4e,lucerne,swllndm,
nelana,eskm4e,nelana,swllndm,
prtfntn,eskm4e,poortfontein,swllndm,
rtjsbsb,eskm4e,rietjiesbos-buffelspoort,swllndm,
p86-zop,eskm4e,sandfontein,swllndm,
tvlgbff,eskm4e,uitvlug-buffelspoort,swllndm,
tvlgtbf,eskm4e,uitvlugt-buffelspoort,swllndm,
wv7-q4z,eskm4e,van-wyksfontein,swllndm,
wrmwtrb,eskm4e,warmwaterberg,swllndm,
wtbsrvr,eskm4e,witbooisrivier,swllndm,
37w-0iu,eskm4e,boskloof,thwtrsk,
kkg-wt9,eskm4e,dennehof,thwtrsk,
drfntnh,eskm4e,driefontein-hammanshof,thwtrsk,
jpa-m4y,eskm4e,elandskloof-villiersdorp,thwtrsk,
erfkamp,eskm4e,erfkamp,thwtrsk,
hldrstr,eskm4e,helderstroom-villiersdorp,thwtrsk,
hghnn,eskm4e,high-noon,thwtrsk,
kmnsgt,eskm4e,kaaimansgat,thwtrsk,
tvm-m8d,eskm4e,libertas,thwtrsk,
nwdrp,eskm4e,nuwedorp,thwtrsk,
dkrlvll,eskm4e,oudekraal-villiersdorp,thwtrsk,
qnnn,eskm4e,queen-anne,thwtrsk,
qnnnvll,eskm4e,queen-anne-villiersdorp,thwtrsk,
radyn,eskm4e,radyn,thwtrsk,
twtrklf,eskm4e,teewaterkloof,thwtrsk,
vllrsdr,eskm4e,villiersdorp,thwtrsk,
wlhlmnd,eskm4e,wilhelminadal,thwtrsk,
pfq-z53,eskm4e,wolfkloof,thwtrsk,
pol-lrs,eskm4e,wonderfontein,thwtrsk,
rux-x7o,eskm4e,akasia,wtznbrg,
ve5-9gx,eskm4e,apiesklip,wtznbrg,
bthchvn,eskm4e,botha-chavonnes,wtznbrg,
z52-kpa,eskm4e,corona,wtznbrg,
2fu-bcq,eskm4e,diepkloof,wtznbrg,
ad5-6ax,eskm4e,gratitude,wtznbrg,
kapklip,eskm4e,kapklip,wtznbrg,
wur-tld,eskm4e,la-rochelle,wtznbrg,
9m1-6n8,eskm4e,nuwerus-chavonnes,wtznbrg,
x5j-8m8,eskm4e,vergenoeg,wtznbrg,
ailsa,eskm4o,ailsa,mhlth,
llwtr,eskm4o,allwater,mhlth,
amabele,eskm4o,amabele,mhlth,
arundel,eskm4o,arundel,mhlth,
avocaa,eskm4o,avoca-a,mhlth,
brcrs,eskm4o,bare-acres,mhlth,
brtrrd,eskm4o,barter-road,mhlth,
byswtr,eskm4o,bayswater,mhlth,
nol-q2r,eskm4o,beaconsfield,mhlth,
bllgrv,eskm4o,bellgrove,mhlth,
bttrn,eskm4o,bitterne,mhlth,
blckpl,eskm4o,blackpool,mhlth,
0yu-2bg,eskm4o,bleakhouse,mhlth,
bolo,eskm4o,bolo,mhlth,
blhd,eskm4o,bolo-head,mhlth,
bttlnck,eskm4o,bottleneck,mhlth,
bshykrn,eskm4o,bushykrans,mhlth,
cssls,eskm4o,cassilis,mhlth,
cenyu,eskm4o,cenyu,mhlth,
wit-aih,eskm4o,chiselford-b,mhlth,
clachan,eskm4o,clachan,mhlth,
y68-xtv,eskm4o,clifford,mhlth,
clftnhl,eskm4o,clifton-hill-a,mhlth,
crawley,eskm4o,crawley,mhlth,
cmkl,eskm4o,cumakala,mhlth,
u4j-alf,eskm4o,dagbreek,mhlth,
dmndhll,eskm4o,diamond-hill,mhlth,
dohne,eskm4o,dohne,mhlth,
doon,eskm4o,doon,mhlth,
dryhrst,eskm4o,dryhurst,mhlth,
dndll,eskm4o,edendell,mhlth,
lu5-6hp,eskm4o,ellendale,mhlth,
elton,eskm4o,elton,mhlth,
ngqnd,eskm4o,engqanda,mhlth,
nkllkwn,eskm4o,enkululekweni,mhlth,
esher,eskm4o,esher,mhlth,
1sh-6sc,eskm4o,excelsior,mhlth,
fairlie,eskm4o,fairlie,mhlth,
frhrzns,eskm4o,far-horizons,mhlth,
frnhrst,eskm4o,fernhurst,mhlth,
frshwtr,eskm4o,fresh-waters,mhlth,
gddysfr,eskm4o,giddy's-farm,mhlth,
wnd-1nj,eskm4o,glen-avon,mhlth,
gnbhght,eskm4o,gonubie-heights-a,mhlth,
x0p-te4,eskm4o,goodhope,mhlth,
granta,eskm4o,granta,mhlth,
h0y-1g3,eskm4o,grasslands-1,mhlth,
gwlgwlb,eskm4o,gwiligwili-b,mhlth,
b4u-48z,eskm4o,hayfield,mhlth,
zmz-ymz,eskm4o,hazeldene,mhlth,
hzlmr,eskm4o,hazelmere,mhlth,
heckel,eskm4o,heckel,mhlth,
hghcmp,eskm4o,highcamp,mhlth,
zfr-nl4,eskm4o,highgate,mhlth,
w1g-j3p,eskm4o,hillandale,mhlth,
hllpth,eskm4o,hillpath,mhlth,
q29-ne9,eskm4o,hillside-a,mhlth,
hlubi,eskm4o,hlubi,mhlth,
hove,eskm4o,hove,mhlth,
huxley,eskm4o,huxley,mhlth,
nvrgwl,eskm4o,invergwali,mhlth,
isadale,eskm4o,isadale,mhlth,
em8-fqb,eskm4o,itala,mhlth,
italy,eskm4o,italy,mhlth,
yju-d7r,eskm4o,killaloe,mhlth,
qwn-k1j,eskm4o,killarney,mhlth,
ke6-wfg,eskm4o,klipplaat-a,mhlth,
kubusi,eskm4o,kubusi,mhlth,
kubusie,eskm4o,kubusie,mhlth,
kwbmvn,eskm4o,kwabomvana,mhlth,
leckie,eskm4o,leckie,mhlth,
liatris,eskm4o,liatris,mhlth,
llyprk,eskm4o,lily-park,mhlth,
lngtng,eskm4o,long-tongue,mhlth,
lngfld,eskm4o,longfield,mhlth,
lngslp,eskm4o,longslope,mhlth,
lwrbl,eskm4o,lower-bolo,mhlth,
6ez-1fm,eskm4o,lowlands,mhlth,
lyall,eskm4o,lyall,mhlth,
mgwali,eskm4o,mgwali,mhlth,
mileend,eskm4o,mile-end,mhlth,
mmsprk,eskm4o,mimosa-park-a,mhlth,
nzb-n0p,eskm4o,morgenson,mhlth,
ndmngn,eskm4o,ndumangeni,mhlth,
nrthslp,eskm4o,northslope,mhlth,
oakvale,eskm4o,oakvale,mhlth,
hlsndm,eskm4o,ohlsen-dam,mhlth,
ldthmsr,eskm4o,old-thomas-river,mhlth,
oribia,eskm4o,oribi-a,mhlth,
ptchwdc,eskm4o,patchwood-coose,mhlth,
ptrdghl,eskm4o,patridge-hill-a,mhlth,
plmstck,eskm4o,plumstock,mhlth,
qchghts,eskm4o,quacu-heights,mhlth,
qnts,eskm4o,quantosi,mhlth,
quetta,eskm4o,quetta,mhlth,
quoin,eskm4o,quoin,mhlth,
rawini,eskm4o,rawini,mhlth,
gka-r6j,eskm4o,redlands,mhlth,
reigate,eskm4o,reigate,mhlth,
renan,eskm4o,renan,mhlth,
request,eskm4o,request,mhlth,
rxfld,eskm4o,rexfield,mhlth,
rpplmd,eskm4o,ripplemead,mhlth,
lpn-ofj,eskm4o,riverina,mhlth,
rvrvw,eskm4o,riverview,mhlth,
rockby,eskm4o,rockby,mhlth,
rckdll,eskm4o,rockdell,mhlth,
ross,eskm4o,ross,mhlth,
runlets,eskm4o,runlets,mhlth,
sndll,eskm4o,sandilli,mhlth,
sndstnb,eskm4o,sandstone-b,mhlth,
sxnhlm,eskm4o,saxonholm,mhlth,
sldmr,eskm4o,sledmere,mhlth,
smlngvl,eskm4o,smiling-valley,mhlth,
p2f-0cx,eskm4o,spring-valley,mhlth,
stnhp,eskm4o,stanhope,mhlth,
strwtr,eskm4o,starwater,mhlth,
stcktn,eskm4o,stockton-a,mhlth,
jkf-241,eskm4o,stonehenge,mhlth,
stttrhm,eskm4o,stutterheim-part-1,mhlth,
rkn-hw6,eskm4o,sunnyside,mhlth,
srbtn,eskm4o,surbiton,mhlth,
tvstck,eskm4o,tavistock,mhlth,
thbrs,eskm4o,the-braes,mhlth,
thlkt,eskm4o,the-look-out,mhlth,
thmtchb,eskm4o,the-match-box,mhlth,
themere,eskm4o,the-mere,mhlth,
thplns,eskm4o,the-plains,mhlth,
vbe-9uw,eskm4o,the-willows,mhlth,
tns-vvs,eskm4o,thornhill,mhlth,
to3-k30,eskm4o,thornycroft,mhlth,
undula,eskm4o,undula,mhlth,
kx3-ja6,eskm4o,wanstead,mhlth,
wrrnghm,eskm4o,warringham,mhlth,
wrtbrgf,eskm4o,wartburg-falls,mhlth,
wtrlly,eskm4o,water-lily,mhlth,
wtrmrch,eskm4o,water-march,mhlth,
ayn-n65,eskm4o,waterfall,mhlth,
er8-5nj,eskm4o,waterford,mhlth,
wltndl,eskm4o,weltondale,mhlth,
wexford,eskm4o,wexford,mhlth,
2uw-18h,eskm4o,willow-vale,mhlth,
wndckr,eskm4o,windecker,mhlth,
wnklhrs,eskm4o,winklehurst,mhlth,
wdrdg,eskm4o,woodridge,mhlth,
smrstst,eskm4o,somerset-east,blcrnrt,
o4y-bty,eskm4o,clifton-hill-1,bfflcty,
fsr-5pb,eskm4o,water-lily,bfflcty,
cly-sbl,eskm4o,deepdale,engcobo,
klngqy,eskm4o,kulo-ngqayi,engcobo,
kuqoba,eskm4o,kuqoba,engcobo,
mkanzi,eskm4o,mkanzi,engcobo,
mntntln,eskm4o,mntuntloni,engcobo,
4vj-d93,eskm4o,ngojini,engcobo,
ngxngwn,eskm4o,ngxingweni,engcobo,
nmngnrn,eskm4o,nmangaunrandfontein,engcobo,
u69-s1j,eskm4o,rietspruit,engcobo,
ryi-pwo,eskm4o,rietvlei,engcobo,
0et-48e,eskm4o,rietvlei_a,engcobo,
rsmnt,eskm4o,rosemount,engcobo,
6l9-4uw,eskm4o,spitskop,engcobo,
cur-mz5,eskm4o,stille-rust,engcobo,
5k0-8cr,eskm4o,strathearn,engcobo,
strthvw,eskm4o,strathview,engcobo,
strttn,eskm4o,stratton,engcobo,
zjn-0s7,eskm4o,sukses,engcobo,
i43-349,eskm4o,sunnyside,engcobo,
snshn,eskm4o,sunshine,engcobo,
talana,eskm4o,talana,engcobo,
taveta,eskm4o,taveta,engcobo,
theoaks,eskm4o,the-oaks,engcobo,
thwldrn,eskm4o,the-wilderness,engcobo,
tygrkrn,eskm4o,tygerkrans,engcobo,
thk,eskm4o,uithoek_a,engcobo,
vrtrkkr,eskm4o,voortrekker,engcobo,
whnstn,eskm4o,whinstone,engcobo,
winkel,eskm4o,winkel,engcobo,
wke-l07,eskm4o,winston,engcobo,
zrfntn,eskm4o,zuurfontein,engcobo,
bngnym,eskm4o,banginyama,rynknyn,
bigbend,eskm4o,big-bend,rynknyn,
q1v-ncq,eskm4o,brookvale,rynknyn,
chibini,eskm4o,chibini,rynknyn,
xv5-bkm,eskm4o,horseshoe,rynknyn,
znglwnb,eskm4o,izingolweni_b,rynknyn,
kwacele,eskm4o,kwacele,rynknyn,
kwhlmnd,eskm4o,kwahlomendini,rynknyn,
kwmshw,eskm4o,kwamshiwa,rynknyn,
kwnysw,eskm4o,kwanyuswa_a,rynknyn,
kwnyswb,eskm4o,kwanyuswa_b,rynknyn,
711-9bk,eskm4o,luna,rynknyn,
mhlbtn,eskm4o,mahlabatini,rynknyn,
mhlbn,eskm4o,mahlubini,rynknyn,
mnsfldb,eskm4o,mansfield_b,rynknyn,
48j-g8o,eskm4o,mpunzi-drift,rynknyn,
fz0-p3i,eskm4o,mpunzi-drift_b,rynknyn,
nqabeni,eskm4o,nqabeni,rynknyn,
xp1-l1y,eskm4o,retreat,rynknyn,
rdgrd,eskm4o,ridge-road,rynknyn,
zm2-rg4,eskm4o,riverside,rynknyn,
sntbnfc,eskm4o,saint-boniface,rynknyn,
sntlks,eskm4o,saint-luke's,rynknyn,
jbp-35l,eskm4o,thembeni,rynknyn,
thstls,eskm4o,thistles,rynknyn,
thrntn,eskm4o,thornton,rynknyn,
tonjeni,eskm4o,tonjeni,rynknyn,
vandyk,eskm4o,van-dyk,rynknyn,
brrmns,eskm4o,briar-mains,nkslngl,
cllct,eskm4o,callcote,nkslngl,
crystls,eskm4o,crystal-springs,nkslngl,
dalton,eskm4o,dalton,nkslngl,
mhltshn,eskm4o,emahlutshini,nkslngl,
vrsly,eskm4o,eversley,nkslngl,
hrlgh,eskm4o,harleigh,nkslngl,
hghvld,eskm4o,highveld,nkslngl,
hlmsdl,eskm4o,holmes-dale,nkslngl,
kwdlmn,eskm4o,kwadlamini,nkslngl,
kwmnknj,eskm4o,kwamankonjane,nkslngl,
kwmkhz,eskm4o,kwamkhize,nkslngl,
lsdl,eskm4o,louisdaal,nkslngl,
mrbrg,eskm4o,moorberg,nkslngl,
7j8-ge7,eskm4o,mount-lebanon,nkslngl,
ntbmhlp,eskm4o,ntabamhlope,nkslngl,
qxv-v1w,eskm4o,otterburn,nkslngl,
rckmnt,eskm4o,rockmount,nkslngl,
sprngbn,eskm4o,springbank,nkslngl,
pq5-4ig,eskm4o,the-heights,nkslngl,
b7y-nin,eskm4o,tierhoek,nkslngl,
yrkvll,eskm4o,yorkville,nkslngl,
tglstt,eskm4o,tugela-estate,kwdkz,
ndndksk,eskm4o,endondakusuka,mandeni,
ohh-1o8,eskm4o,good-hope_b,mandeni,
hvlck,eskm4o,havelock,mandeni,
thmbb,eskm4o,ithembe_b,mandeni,
mndnb,eskm4o,mandini_b,mandeni,
mangeti,eskm4o,mangeti,mandeni,
v0f-73u,eskm4o,new-hastings_b,mandeni,
newark,eskm4o,newark,mandeni,
nyonib,eskm4o,nyoni_b,mandeni,
thrnypr,eskm4o,thorny-park,mandeni,
tugela,eskm4o,tugela,mandeni,
rqz-lmc,eskm4o,tugela-estate,mandeni,
wllmsnb,eskm4o,williamson_b,mandeni,
znm-z79,eskm4o,mkhambathini_b,mkhmbth,
bllnb,eskm4o,ballina_b,mpofana,
brcknbr,eskm4o,bracken-burn,mpofana,
ixg-xjo,eskm4o,broadmoor,mpofana,
crshltn,eskm4o,carshalton_a,mpofana,
clptr,eskm4o,cleopatra,mpofana,
crgbyrs,eskm4o,cragie-byres,mpofana,
isj-djm,eskm4o,fairfield,mpofana,
gmpss,eskm4o,game-pass,mpofana,
5ph-joy,eskm4o,glengarry,mpofana,
kngtng,eskm4o,kangatong,mpofana,
kilmore,eskm4o,kilmore,mpofana,
lttlfll,eskm4o,little-falls,mpofana,
mshlynn,eskm4o,meshlynn,mpofana,
mddlfld,eskm4o,middlefield_a,mpofana,
ciu-ftr,eskm4o,mooi-river,mpofana,
prsprty,eskm4o,prosperity,mpofana,
rdclff,eskm4o,redcliffe,mpofana,
feh-kin,eskm4o,riverside_a,mpofana,
8ie-ssr,eskm4o,silwerstroom,mpofana,
stgstns,eskm4o,stagstones,mpofana,
thprrs,eskm4o,the-prairies,mpofana,
thndl,eskm4o,thendele,mpofana,
whytlfb,eskm4o,whyteleafe_b,mpofana,
wdfrd,eskm4o,woodford,mpofana,
yrkshrw,eskm4o,yorkshire-wolds-east,mpofana,
vp8-qac,eskm4o,yorkshire-wolds-west,mpofana,
xpu-k9a,eskm4o,yorkville,mpofana,
bvnklf,eskm4o,baviaankloof,msinga,
crgmllr,eskm4o,craig-millar,msinga,
9t2-nde,eskm4o,doringkop,msinga,
0yp-qoj,eskm4o,dresden,msinga,
sho-gs2,eskm4o,elandsberg,msinga,
fzf-2n2,eskm4o,elandskraal,msinga,
lgv-skm,eskm4o,excelsior,msinga,
fgtvsdr,eskm4o,fugitives-drift,msinga,
giba,eskm4o,giba,msinga,
l1f-ak6,eskm4o,grootevlei,msinga,
qvy-v3c,eskm4o,harding,msinga,
hlpmkrb,eskm4o,helpmekaar_b,msinga,
hrmnskl,eskm4o,hermanskluft,msinga,
hohoza,eskm4o,hohoza,msinga,
krsgrv,eskm4o,kersgrove,msinga,
klbrn,eskm4o,kilburnie,msinga,
knstrp,eskm4o,knostrope,msinga,
heo-wgs,eskm4o,kromdraai,msinga,
lnsbrg,eskm4o,lanesburg,msinga,
s4e-wmo,eskm4o,langfontein,msinga,
mahlaba,eskm4o,mahlaba,msinga,
mttn,eskm4o,matatana,msinga,
